一店的,1548233982097535,枣营麦子店,1561518335076154,汉霸汉堡,1548239244857228,B7,枣营麦子店 北京,汉霸汉堡,B7,4658,北京
一店的,1548233984304802,驼房营,37653504421888,切果匠,1548239268998507,B12,驼房营  北京,切果匠-驼房营,B12,4994,北京
一店的,1548233989054830,星光影视园2F,37653504444416,佳乡味快餐,1548239334471803,A8,星光影视园2F,佳乡味快餐-星光影视园2F,A8,5726,北京
一店的,1548233983513828,五道口二店,37653504595968,鱼小喵在成都,1548239260911732,B2,五道口二店  北京,鱼小喵在成都五道口二店,B2,5294,北京
一店的,1548233983688653,望京西园,1550457053568863,青渝蓝之麻辣香锅,1548239264020204,B1,望京西园  北京,青渝蓝之麻辣香锅(望京西园店),B1,4650,北京
一店的,1548233983688653,望京西园,37653504681984,文啼鸟烤猪蹄烤鸡架,1548239264166580,B2,望京西园  北京,文蹄鸟烤猪蹄烤鸡架(望京西园店),B2,4651,北京
一店的,1548233983688653,望京西园,1550026512515629,爸爸的锅包肉,1548239264313699,B3,望京西园  北京,爸爸的锅包肉(望京西园店),B3,4314,北京
一店的,1548233984304802,驼房营,1550026509514804,湘当馋臭豆腐,1548239267392297,A7,驼房营  北京,湘当馋臭豆腐-驼房营,A7,4260,北京
一店的,1548233984304802,驼房营,1550026512515629,爸爸的锅包肉,1548239268121153,B6,驼房营  北京,爸爸的锅包肉-驼房营,B6,4624,北京
一店的,1548233984304802,驼房营,37653504778240,青渝蓝之麻辣香锅,1548239268706381,B10,驼房营  北京,青渝蓝麻辣香锅-驼房营,B10,4266,北京
一店的,1548233984304802,驼房营,37653504802816,四有青年,1548239269291857,B15,驼房营  北京,四有青年-驼房营,B15,4625,北京
一店的,1548233984714727,双井,37653504929792,爸爸的锅包肉,1548239274427738,A1,双井  北京,爸爸的锅包肉（双井店）,A1,4677,北京
一店的,1548233986082122,酒仙桥二店,37653505159168,台资味,1548239293689679,A17,酒仙桥二店  北京,台资味（酒仙桥店）,A17,4646,北京
一店的,1548233988385650,五道口一店,1550026515591180,共享食光烤猪蹄烤鸡架,1548239328311621,B3,五道口一店  北京,共享时光烤猪蹄鸡架,B3,4087,北京
一店的,1548233981574173,铸诚大厦,1550026529726242,蜜哆哆炸鸡,1548239238957843,A3,铸诚大厦  北京,蜜哆哆炸鸡-铸诚大厦店,A3,3759,北京
一店的,1553865620850490,马家堡,1556171278648498,米已成粥,1553865821771321,A7,马家堡  北京,米已成粥-马家堡,A7,5025,北京
一店的,1553865620850490,马家堡,37653505675264,青渝蓝之麻辣香锅,1553865821854963,A10,马家堡  北京,青渝蓝之麻辣香锅-马家堡,A10,5027,北京
一店的,1553865620850490,马家堡,37653505736704,麻辣啪啪啪,1553865822328368,A15,马家堡  北京,麻辣啪啪啪-马家堡,A15,5028,北京
一店的,1553865620850490,马家堡,37653505759232,聚鼎米线,1553865823567360,A24,马家堡  北京,聚鼎米线-马家堡,A24,5030,北京
一店的,1548233988722144,经开大厦,37653505781760,一家面馆,1548239331989330,A2,经开大厦 北京,一家面馆-经开大厦,A2,5652,北京
