北京,国贸,老飯盒炖肉（建国门店）,快餐便当,2776,26,72176.0,355.0
北京,国贸,魔锅坊麻辣香锅（国贸店）,香锅干锅,3559,20,71180.0,912.0
北京,国贸,汤城小厨（北京银泰店）,暖胃粉丝汤,1330,52,69160.0,926.0
北京,国贸,叫了只炸鸡（国贸店）,炸鸡炸串,3584,19,68096.0,354.0
北京,国贸,蜀蓉花冒菜（国贸店）,麻辣烫冒菜,3542,19,67298.0,352.0
北京,国贸,藤椒香麻辣香锅（建国门店）,香锅干锅,4085,16,65360.0,351.0
北京,国贸,跑偏的米粉（国贸店）,米粉面馆,2616,24,62784.0,771.0
北京,国贸,金湖港式餐厅(建外店),地方菜系,1282,46,58972.0,748.0
北京,国贸,福来面馆（建外店）,米粉面馆,3681,16,58896.0,928.0
北京,国贸,荣小馆（国贸银泰店）,地方菜系,663,86,57018.0,934.0
北京,国贸,雨果轻食·沙拉·健康餐（国贸店）,轻食沙拉,2670,21,56070.0,375.0
北京,国贸,米小巢●花式蛋包饭（建外店）,快餐便当,2842,19,53998.0,670.0
北京,国贸,日升小馆（光华东里店）,快餐便当,2453,22,53966.0,959.0
北京,国贸,饭丰町和风精致便当（第2档口+巨星汇美食城店）,快餐便当,1620,33,53460.0,474.0
北京,国贸,厚鲤甲赫（建外SOHO店）,地方菜系,1198,44,52712.0,911.0
北京,国贸,河南蒸香面（国贸店）,地方菜系,3078,17,52326.0,670.0
北京,国贸,中意汇四方早点（国贸店）,包子粥店,2647,19,50293.0,683.0
北京,国贸,美好时刻蛋糕,甜品饮品,428,117,50076.0,513.0
北京,国贸,杨国福麻辣烫（建外西区店）,麻辣烫冒菜,2745,18,49410.0,463.0
北京,国贸,霸蛮牛肉粉（永安里店）,米粉面馆,1893,26,49218.0,386.0
北京,国美第一城,大鸭梨烤鸭（石佛营店）,特色小吃,7986,27,215622.0,938.0
北京,国美第一城,麦堡王汉堡炸鸡,汉堡薯条,9999,19,189981.0,826.0
北京,国美第一城,米斯精品生日蛋糕（石佛营店）,甜品饮品,1596,118,188328.0,863.0
北京,国美第一城,曼玲粥店（青年路店）,包子粥店,9999,15,149985.0,869.0
北京,国美第一城,青渝蓝之麻辣香锅（青年路店）,香锅干锅,7739,19,147041.0,855.0
北京,国美第一城,犟骨头（朝阳大悦城）,快餐便当,4442,33,146586.0,856.0
北京,国美第一城,南城香（饭香串香馄饨香-青年路店）,快餐便当,5409,23,124407.0,869.0
北京,国美第一城,古镇过桥米线+凉皮肉夹馍（第7档口+八方来财美食城店）,米粉面馆,6718,18,120924.0,61.0
北京,国美第一城,三米粥铺（北京青年路店）,包子粥店,5904,19,112176.0,830.0
北京,国美第一城,窑鸡王（青年路店）,特色小吃,1522,73,111106.0,500.0
北京,国美第一城,付小姐在成都（青年路店）,地方菜系,2847,39,111033.0,882.0
北京,国美第一城,晨曦炖品鲍鱼饭（第9档口葡萄食堂美食城店）,快餐便当,2257,47,106079.0,856.0
北京,国美第一城,鲜芋仙（朝阳大悦城店）,甜品饮品,3106,34,105604.0,969.0
北京,国美第一城,吃饭·早点（朝阳大悦城店）,快餐便当,5929,16,94864.0,701.0
北京,国美第一城,必胜客宅急送（姚家园餐厅）,意面披萨,2390,39,93210.0,663.0
北京,国美第一城,肯德基宅急送(石佛营店）,汉堡薯条,2312,39,90168.0,953.0
北京,国美第一城,金姨家中华料理朝鲜族美食（第30档口逗嘴美食城店）,韩式料理,3470,25,86750.0,861.0
北京,国美第一城,饿魔公社大食堂（第17档口潮悦美食城店）,快餐便当,5011,17,85187.0,849.0
北京,国美第一城,鲜海汇挪威三文鱼,日料寿司,1699,48,81552.0,331.0
北京,国美第一城,太太好粥（逗嘴美食城店）,包子粥店,4976,16,79616.0,854.0
北京,国美第一城,小火慢炖排骨米饭（姚家园店）,快餐便当,3762,21,79002.0,478.0
北京,国美第一城,诗雅家肥牛饭·嫩豆腐汤（第7档口青蓝食堂美食城店）,快餐便当,3159,25,78975.0,816.0
北京,国美第一城,黄焖鸡米饭排骨米饭（第10档口+八方来财美食城店）,快餐便当,4074,19,77406.0,58.0
北京,国美第一城,达美乐比萨（朝阳北路店）,意面披萨,2024,38,76912.0,596.0
北京,国美第一城,一纸鸡锡纸烧肉饭（十里堡店）,快餐便当,4261,18,76698.0,836.0
北京,国美第一城,咕咕蒸鸡（第13档口+潮悦美食城店）,特色小吃,2030,34,69020.0,835.0
北京,国美第一城,四方烤冷面VS炸串（第5档口齐客居美食城店）,炸鸡炸串,3424,20,68480.0,150.0
北京,国美第一城,杨铭宇黄焖鸡米饭（石佛营店）,快餐便当,2514,27,67878.0,865.0
北京,国美第一城,一锅鲜麻辣香锅（海鸥食堂美食城店）,香锅干锅,4493,15,67395.0,834.0
北京,国美第一城,黄焖鸡米饭排骨米饭,快餐便当,3331,20,66620.0,58.0
北京,国美第一城,82年叫花鸡（第2档口+美巢汇美食城店）,超市便利,1313,49,64337.0,219.0
北京,国美第一城,东北人家常菜,快餐便当,2426,26,63076.0,855.0
北京,国美第一城,台资味·卤肉饭（北京国美店）,快餐便当,2457,25,61425.0,219.0
北京,国美第一城,张亮麻辣烫（青年路店）,麻辣烫冒菜,3382,18,60876.0,849.0
北京,国美第一城,来份炒饼(第10档口青蓝食堂美食城店),快餐便当,3172,19,60268.0,813.0
北京,国美第一城,遇花溪苗家牛肉粉（十里堡店）,米粉面馆,2576,23,59248.0,872.0
北京,国美第一城,东北麻辣烫（第4档口海鸥食堂美食城店）,快餐便当,3480,17,59160.0,844.0
北京,国美第一城,庆丰包子铺（青年路店）,包子粥店,2557,23,58811.0,70.0
北京,国美第一城,57'C烤肉拌饭,快餐便当,4088,14,57232.0,90.0
北京,国美第一城,仔皇煲煲仔饭（第4号档口潮悦美食广场店）,快餐便当,2078,27,56106.0,852.0
北京,国美第一城,老鸭堂鸭血粉丝汤（青年路店）,暖胃粉丝汤,3293,17,55981.0,76.0
北京,国美第一城,河间胖子驴肉火烧（国美店）,夹馍饼类,3709,15,55635.0,34.0
